aretaq chiʼ majaʼ kʼo ri Pixabʼ, xas kʼo chi wi ri makaj pa ri uwachulew, kʼatekʼuriʼ ri makaj man kʼo ta kil apanoq aretaq chiʼ majaʼ kʼo jun pixabʼ;	aretaq chiʼ majaʼ kʼo ri Pixabʼ, xas kʼo chi wi ri makaj pa ri uwachulew, kʼatekʼuriʼ ri makaj man kʼo ta k>il apan>oq aretaq chiʼ majaʼ kʼo jun pixabʼ;
Pa ronojel kʼolibʼal chixmaltyoxin chrech ri Dyos. Are waʼ ri urayibʼal ri Dyos chiwech pa ri Kristo Jesus.	Pa r>onojel kʼolibʼal ch>ix>maltyoxin ch>r>ech ri Dyos. Are waʼ ri u>rayibʼal ri Dyos ch>iw>ech pa ri Kristo Jesus.
Jas xaqʼiʼo xatijo	Jas x>a>qʼiʼ>o x>a>tij>o
Kjoror ri qʼij.	K>joror ri qʼij.
La xeʼe kʼu la xeʼkijaqa kʼu le uchi ja	La x>e>ʼe kʼu la x>eʼ>ki>jaq>a kʼu le u>chi ja
Bʼelejebʼ qʼataj. Kilixik.	Bʼelejebʼ qʼataj. K>ili>x>ik.
Kʼatekʼut, xinbʼe pa ri Siriʼa e pa ri Silisiʼa;	Kʼatekʼut, x>in>bʼe pa ri Siriʼa e pa ri Silisiʼa;
Ri numam are kʼo uqʼinomal.	Ri nu>mam are kʼo u>qʼinomal.
xane xas tzʼibʼatalik puwiʼ ri uwuq qʼij: kʼatekʼuriʼ, ri Dyos, xuxlanik pa ri uwuq qʼij che ronojel taq ri uchak.	xane xas tzʼibʼatalik p>u>wiʼ ri uwuq qʼij: kʼatekʼuriʼ, ri Dyos, x>uxlan>ik pa ri uwuq qʼij ch>e r>onojel taq ri u>chak.
ke ri ajtijoxelabʼ, kabʼe wi.	k>e ri ajtijoxel>abʼ, ka>bʼe wi.
Xqʼatan ri par.	X>qʼatan ri par.
Ri ixoq ri xpe Chwitzʼaq xulik	Ri ixoq ri x>pe Chwitzʼaq x>ul>ik
La katʼe kʼut kabʼij?	La k>at>ʼe kʼut k>a>bʼi>j?
Na xwaj ta chik xinbʼij	Na x>w>aj ta chik x>in>bʼi>j
kʼatekʼuriʼ, sibʼalaj nim kekojon chrech ri areʼ, rumal ri utzij,	kʼatekʼuriʼ, sibʼalaj nim k>e>kojon ch>r>ech ri areʼ, r>umal ri u>tzij,
Ri ekʼo pa ri Judeʼa, xaqbʼiʼ cheʼanimajoq ubʼi pa taq ri juyubʼ. Ri ekʼo pa ri tinamit cheʼel uloq chilaʼ. Ri ekʼo pa taq ri tikonbʼal, meʼok chi pa ri tinamit.	Ri ekʼo pa ri Judeʼa, xaqbʼiʼ ch>eʼ>animaj>oq u>bʼi pa taq ri juyubʼ. Ri ekʼo pa ri tinamit ch>eʼ>el uloq chilaʼ. Ri ekʼo pa taq ri tikonbʼal, m>eʼ>ok chi pa ri tinamit.
We kʼo ri kechbʼal rumal rech ri Pixabʼ, man utz ta na kʼuriʼ ri kojonik e ri chiʼnik	We kʼo ri k>echbʼal r>umal rech ri Pixabʼ, man utz ta na kʼuriʼ ri kojonik e ri chiʼnik
Na xeʼe taj na xeʼkiqʼatuj taj	Na x>e>ʼe taj na x>eʼ>ki>qʼatu>j taj
Kebʼe pa ri Pisidiʼa e keʼok pa ri Panfiliʼa.	K>e>bʼe pa ri Pisidiʼa e k>eʼ>ok pa ri Panfiliʼa.
Xuqʼiʼo are le ukʼulel	X>u>qʼiʼ>o are le u>kʼulel
Xintzaq nulawe.	X>in>tzaq nu>lawe.
Ri areʼ, are tabʼal toqʼobʼ chuwach taq ri qamak, man xuwi ta chuwach ri qamak uj xane xoqujeʼ chuwach ri kimak kech konojel ri uwachulew.	Ri areʼ, are tabʼal toqʼobʼ ch>u>wach taq ri qa>mak, man xuwi ta ch>u>wach ri qa>mak uj xane xoqujeʼ ch>u>wach ri ki>mak k>ech k>onojel ri uwachulew.
Xojpixabʼanik	X>oj>pixabʼa>n>ik
Ri tʼuʼy kpaqʼowik.	Ri tʼuʼy k>paqʼ>ow>ik.
I xumin ruʼjolom riʼ rtzʼiʼ i na xtzoqopitaj ta chuʼloq .	I x>u>min r>uʼ>jolom riʼ r>tzʼiʼ i na x>tzoqopi>taj ta ch>uʼloq .
Xoqujeʼ aretaq chiʼ kiwil na ri ix weriʼ, iwetaʼm che ri Rajawibʼal ri Dyos naqaj chik kʼo wi.	Xoqujeʼ aretaq chiʼ ki>wil na ri ix weriʼ, iw>etaʼm ch>e ri R>ajawibʼal ri Dyos naqaj chik kʼo wi.
Riʼ ri kebʼ nimaq taq ral ri ixoq riʼ.	Riʼ ri kebʼ nim>aq taq r>al ri ixoq riʼ.
areʼ:.	areʼ:.
Ri Pabʼlo, Apostol rech ri Kristo Jesus rumal ri urayibʼal ri Dyos; e ri Timoteʼo che jun achalaxik; chrech ri Ukomon Tyox ri Dyos che kʼo pa ri Korinto e chkech konojel ri etyoxlaj taq winaq pa ronojel ri Akaya;	Ri Pabʼlo, Apostol rech ri Kristo Jesus r>umal ri u>rayibʼal ri Dyos; e ri Timoteʼo ch>e jun achalaxik; ch>r>ech ri U>komon Tyox ri Dyos ch>e kʼo pa ri Korinto e ch>k>ech k>onojel ri e>tyoxlaj taq winaq pa r>onojel ri Akaya;
–“¡Ajawxel, kecha chrech, ri areʼ kʼo chi lajuj qʼan pwaq rukʼ!”…	–“¡Ajawxel, k>e>cha ch>r>ech, ri areʼ kʼo chi lajuj qʼan pwaq r>ukʼ!”…
Petinaq chik ri Qʼaxebʼal (Paskuʼa) ri nimaqʼij kech ri ajjudiʼo.	Petinaq chik ri Qʼaxebʼal (Paskuʼa) ri nimaqʼij k>ech ri ajjudiʼo.
Latzʼ uwach ri bʼe.	Latzʼ u>wach ri bʼe.
Achi xatwilo	Achi x>at>w>il>o
Xubʼij chwe jawi kʼow kanoq	X>u>bʼi>j ch>w>e jawi kʼo>w kanoq
Xujbʼe pa jun kʼulanem.	X>uj>bʼe pa jun kʼulanem.
kʼo ta kichak; xuqujeʼ jun kʼax.	kʼo ta ki>chak; xuqujeʼ jun kʼax.
ta pa ri 1999.	ta pa ri 1999.
Noʼjim chak wumal	Noʼjim chak w>umal
Ri nim chuchqajaw kuta chrech: «¿La tzij we tzij riʼ?».	Ri nim chuchqajaw kut>a ch>r>ech: «¿La tzij we tzij riʼ?».
Ri ubʼantajik jun apostol xas xbʼantajik wi chixoʼl wi ri ix: tzʼaqatalaj chuqʼabʼ pa taq ri kʼax, xoqujeʼ xbʼantajik pa taq ri kʼutbʼal e pa taq ri mayibʼal.	Ri u>bʼantajik jun apostol xas x>bʼan>taj>ik wi ch>i>xoʼl wi ri ix: tzʼaqat>alaj chuqʼabʼ pa taq ri kʼax, xoqujeʼ x>bʼan>taj>ik pa taq ri kʼutbʼal e pa taq ri mayibʼal.
Jeʼl kkaʼy ri ali	Jeʼl k>kaʼy ri ali
Kbʼe utzijol we jastaq riʼ pa ronojel ri rulew ri Galileʼa.	K>bʼe u>tzijol we jastaq riʼ pa r>onojel ri r>ulew ri Galileʼa.
Ri watiʼt ubʼiʼ Roʼs.	Ri w>atiʼt u>bʼiʼ Roʼs.
¿Suche kpe uloq wukʼ ri in, ri unan ri Wajawxel?	¿Suche k>pe uloq w>ukʼ ri in, ri u>nan ri W>ajawxel?
Juwinaq bʼelejebʼ qʼataj.	Juwinaq bʼelejebʼ qʼataj.
La xatok kʼu chi ratinsaxik awibʼ?	La x>at>ok kʼu chi r>atinsa>x>ik aw>ibʼ?
kʼatekʼuriʼ xemaltyoxin chrech ri Dyos wumal ri in.	kʼatekʼuriʼ x>e>maltyoxin ch>r>ech ri Dyos w>umal ri in.
Ri ix, ix ilol rech e ix tal rech weriʼ.	Ri ix, ix ilol rech e ix tal rech weriʼ.
¿Jampaʼ kujbʼe pa nimaqʼij?	¿Jampaʼ k>uj>bʼe pa nimaqʼij?
Kʼatekʼuriʼ chi rajawaxik wi kqʼax pa ri Samariʼa.	Kʼatekʼuriʼ chi rajawaxik wi k>qʼax pa ri Samariʼa.
Ri Pabʼlo, Apostol rech ri Jesus Kristo, rumal ri utaqanik ri Dyos Qakolonel e rumal ri Kristo Jesus che qeyeʼbʼal,	Ri Pabʼlo, Apostol rech ri Jesus Kristo, r>umal ri u>taqanik ri Dyos Qa>kolonel e r>umal ri Kristo Jesus ch>e q>eyeʼbʼal,
Mawilo	M>aw>il>o
Ri nabʼe winaq, che kel ubʼi pa ri ulew, ri areʼ, rech ri uwachulew, ri ukabʼ, kpe chi pa ri kaj.	Ri nabʼe winaq, ch>e k>el u>bʼi pa ri ulew, ri areʼ, rech ri uwachulew, ri ukabʼ, k>pe chi pa ri kaj.
Xukʼaq bʼi jun abʼaj rech kixkil loq	X>u>kʼaq bʼi jun abʼaj r>ech k>ix>k>il loq
Ktijow ri utiʼjolal ri ixpum.	K>tijow ri u>tiʼjolal ri ix>pum.
Sibʼalaj kinkiʼkotik rumal rech xepetik ri Estefanas, ri Fortunato e ri Akaʼiko aretaq chiʼ ixelenaq ubʼik ri ix.	Sibʼalaj k>in>kiʼkot>ik r>umal rech x>e>pet>ik ri Estefanas, ri Fortunato e ri Akaʼiko aretaq chiʼ ix>elenaq ubʼik ri ix.
Ri Luʼ e ri Xwan kepe uloq pa ri Nim Rachoch ri Dyos chuxeʼ kan ri chʼawem rukʼ ri Dyos pa ri bʼelejebʼ kajbʼal.	Ri Luʼ e ri Xwan k>e>pe uloq pa ri Nim R>achoch ri Dyos ch>u>xeʼ kan ri chʼawem r>ukʼ ri Dyos pa ri bʼelejebʼ kajbʼal.
Noʼjim ta bʼa kakikʼoxomaj	Noʼjim ta bʼa ka>ki>kʼoxoma>j
ri winaq pa ri re wi ri areʼ.	ri winaq pa ri r>e wi ri areʼ.
Ajilanel uchak areʼ.	Ajilanel u>chak areʼ.
¿Jas ujunamtajil ri Kristo rukʼ ri Bʼeliʼar? ¿Jas ujunamtajil ri kkojonik rukʼ ri man kkojon taj?	¿Jas u>junamtajil ri Kristo r>ukʼ ri Bʼeliʼar? ¿Jas u>junamtajil ri k>kojonik r>ukʼ ri man k>kojon taj?
kʼatekʼuriʼ, ma kbʼix ta na: “¡Kʼolik waral!”. “¡Kʼolik jelaʼ!”, rumal rech che ri Rajawibʼal ri Dyos kʼo chik chixoʼl ri ix».	kʼatekʼuriʼ, ma k>bʼix ta na: “¡Kʼolik waral!”. “¡Kʼolik jelaʼ!”, r>umal rech ch>e ri R>ajawibʼal ri Dyos kʼo chik ch>i>xoʼl ri ix».
Ukabʼ taqanik (2).	Ukabʼ taqanik (2).
We kʼo jun ralkʼuwaʼl ri nimalaj utzil chilaʼ, ri nimalaj iwutzil kuxlan na riʼ puwiʼ ri areʼ, we man kʼo taj, ktzalij na riʼ iwukʼ.	We kʼo jun r>alkʼuwaʼl ri nimalaj utzil chilaʼ, ri nimalaj iw>utzil k>uxlan na riʼ p>u>wiʼ ri areʼ, we man kʼo taj, k>tzalij na riʼ iw>ukʼ.
Juwinaq lajuj qʼataj.	Juwinaq lajuj qʼataj.
tinimit.	tinimit.
Ri rajaw rulew areʼ tat Kel.	Ri r>ajaw r>ulew areʼ tat K>el.
Kʼo jun qʼoxowem chi we.	Kʼo jun qʼoxowem chi we.
Ix achalaxik, ri usipanik ri Qajawxel Jesus Kristo, chkanaj kan bʼaʼ pa ri iwuxlabʼal ¡Amen!	Ix achalaxik, ri u>sipanik ri Q>ajawxel Jesus Kristo, ch>kanaj kan bʼaʼ pa ri iw>uxlabʼal ¡Amen!
Noʼjimal ukemik le pas awumal	Noʼjimal u>kem>ik le pas aw>umal
Ri wachalal xuloqʼ ulew.	Ri w>achalal x>ul>oqʼ ulew.
«Ri ix, jeriʼ bʼaʼ chixchʼaw rukʼ ri Dyos: Qatat, ri at kʼo chikaj, tyoxlaj ri abʼiʼ,	«Ri ix, jeriʼ bʼaʼ ch>ix>chʼaw r>ukʼ ri Dyos: Qa>tat, ri at kʼo chikaj, tyoxlaj ri a>bʼiʼ,
Ri eʼachalaxik enojinaq chrech ri kiʼkotemal e chrech ri Tyoxlaj Uxlabʼxel.	Ri eʼ>achalaxik e>nojinaq ch>r>ech ri kiʼkotemal e ch>r>ech ri Tyoxlaj Uxlabʼxel.
Na xnaʼtaj ta chke chi xeatinik	Na x>naʼtaj ta ch>k>e chi x>e>atin>ik
Noʼjim ukemik le pas awumal	Noʼjim u>kem>ik le pas aw>umal
Katʼek xinta	K>at>ʼe>k x>in>ta
Ri wixnam xkäm pa ri lajuj Qʼanil.	Ri w>ixnam x>käm pa ri lajuj Qʼanil.
Xixiujsikʼij ulo chi iqilik	X>ixi>uj>sikʼi>j ulo chi iq>il>ik
«In ri in qas ucheʼal uva e are ri Nutat ri ajchak pa ri ulew.	«In ri in qas u>cheʼal uva e are ri Nu>tat ri ajchak pa ri ulew.
Na xkikamsaj taj xkikʼam bʼi choja	Na x>ki>kamsa>j taj x>ki>kʼam bʼi ch>o>ja
chike pa nikʼaj tinimit chik, pacha ri chomanik pa kiwiʼ ri rajawixik	chi>k>e pa nikʼaj tinimit chik, pacha ri chomanik pa ki>wiʼ ri rajawixik
Xojbʼinik	X>oj>bʼin>ik
Ri efariseʼo, xoqujeʼ ejujun ajtzʼibʼanelabʼ epetinaq uloq chi pa ri Jerusalem, keqibʼ ukoq rukʼ.	Ri e>fariseʼo, xoqujeʼ e>jujun ajtzʼibʼanel>abʼ e>petinaq uloq chi pa ri Jerusalem, k>e>qibʼ uk>oq r>ukʼ.
Xinqʼiʼo takʼalik xinpetik	X>in>qʼiʼ>o takʼ>al>ik x>in>pet>ik
Uwajxaq taqanik (8).	Uwajxaq taqanik (8).
Ri yabʼil wareʼaj are jun yabʼil pa qachiʼ.	Ri yabʼil wareʼ>aj are jun yabʼil pa qa>chiʼ.
Xa jekʼuriʼ, tyoxlaj ri Pixabʼ e tyoxlaj ri taqanik, sibʼalaj sukʼ e sibʼalaj utz.	Xa jekʼuriʼ, tyoxlaj ri Pixabʼ e tyoxlaj ri taqanik, sibʼalaj sukʼ e sibʼalaj utz.
Ri Utzij ri Ajawxel xbʼe utzijol pa ronojel ri jetaq tinimit.	Ri U>tzij ri Ajawxel x>bʼe u>tzijol pa r>onojel ri jetaq tinimit.
Ronojel taq waʼ we tojbʼalil are ri qʼatbʼal tzij kqʼatowik.	R>onojel taq waʼ we tojbʼalil are ri qʼatbʼal tzij k>qʼat>ow>ik.
Amaqʼel kinnumik.	Amaqʼel k>in>num>ik.
Pusum ri kaxlaʼn wa wa.	Pusum ri kaxlaʼn wa wa.
Säq uwiʼ ri numam.	Säq u>wiʼ ri nu>mam.
tinimit	tinimit
Kʼo jun achi, Sakeʼo ri ubʼiʼ, jun nim reqleʼn winaq, kʼamal bʼe chkech ri eʼajtoqʼinel pwaq, xoqujeʼ sibʼalaj qʼinom.	Kʼo jun achi, Sakeʼo ri u>bʼiʼ, jun nim r>eqleʼn winaq, kʼamal bʼe ch>k>ech ri eʼ>ajtoqʼinel pwaq, xoqujeʼ sibʼalaj qʼinom.
E nukej.	E nu>kej.
Kasumum ri kaqiqʼ.	Ka>sumum ri kaqiqʼ.
Aretaq chiʼ ri in, in kʼo chuwachulew, in saqil rech ri uwachulew».	Aretaq chiʼ ri in, in kʼo ch>uwachulew, in saqil rech ri uwachulew».
¿On ri Dyos xuwi Dyos chkech ri eʼajjudiʼo e man Dyos ta chkech ri man eʼajjudiʼo taj? Jeʼ nakʼut, ri Dyos, xoqujeʼ Kidyos ri man eʼajjudiʼo taj;	¿On ri Dyos xuwi Dyos ch>k>ech ri eʼ>ajjudiʼo e man Dyos ta ch>k>ech ri man eʼ>ajjudiʼo taj? Jeʼ nakʼut, ri Dyos, xoqujeʼ Ki>dyos ri man eʼ>ajjudiʼo taj;
Ri Pabʼlo, che sikʼim arech kuxik utaqoʼn ri Kristo Jesus rumal ri urayibʼal ri Dyos e rumal ri Sostenes che qachalal,	Ri Pabʼlo, ch>e sikʼim arech k>ux>ik u>taqoʼn ri Kristo Jesus r>umal ri u>rayibʼal ri Dyos e r>umal ri Sostenes ch>e q>achalal,
winaq keʼpe naj	winaq k>eʼ>pe naj
Ri alaxinaq pa ri bʼaqilal, bʼaqilal riʼ, ri alaxinaq pa ri Uxlabʼxel, uxlabʼal riʼ.	Ri alaxinaq pa ri bʼaqilal, bʼaqilal riʼ, ri alaxinaq pa ri Uxlabʼxel, uxlabʼal riʼ.
Xkilo chi na kinkʼoxomaj taj	X>k>il>o chi na k>in>kʼoxoma>j taj
Tajin kchʼaw na chkech ri winaq, aretaq chiʼ ri unan e ri erachalal keʼopan chilaʼ, kʼatekʼuriʼ kkaj kechʼaw rukʼ ri areʼ.	Tajin k>chʼaw na ch>k>ech ri winaq, aretaq chiʼ ri u>nan e ri e>r>achalal k>eʼ>opan chilaʼ, kʼatekʼuriʼ k>kaj k>e>chʼaw r>ukʼ ri areʼ.
Jas xojʼe chuloqʼik ?	Jas x>oj>ʼe ch>u>loqʼ>ik ?
kʼi taq ri chak, kʼatekʼut xa jun chi Dyos che kchakun pa ronojel winaq.	kʼi taq ri chak, kʼatekʼut xa jun chi Dyos ch>e k>chakun pa r>onojel winaq.
Ri 6 	Ri 6 
kibʼantajik ri winaq.	ki>bʼantajik ri winaq.
Juwinaq kajibʼ.	Juwinaq kajibʼ.
Pa ri jaʼ kakʼojiʼ wi ri ixtutzʼ.	Pa ri jaʼ ka>kʼojiʼ wi ri ixtutzʼ.
Qilik	Q>il>ik
jun chi Ajawxel, jun chi qakojonik, jun chi qaqasnaʼ,	jun chi Ajawxel, jun chi qa>kojonik, jun chi qa>qasnaʼ,
junam ri kabʼanik.	junam ri ka>bʼan>ik.
Xujkʼojiʼ chi uchiʼ ri cho.	X>uj>kʼojiʼ chi u>chiʼ ri cho.
Rumal kʼuwaʼ weriʼ, pa ronojel mul man yaʼtal ta chwech arech ri in kinbʼe pa ri itinimit.	R>umal kʼuwaʼ weriʼ, pa r>onojel mul man yaʼtal ta ch>w>ech arech ri in k>in>bʼe pa ri i>tinimit.
kʼatekʼuriʼ: Ri Ajawxel, retaʼm ri kichomabʼal ri enim taq ketaʼmabʼal winaq; retaʼm che man kʼo ta uchoqʼabʼ we kichomabʼal riʼ.	kʼatekʼuriʼ: Ri Ajawxel, r>etaʼm ri ki>chomabʼal ri e>nim taq k>etaʼmabʼal winaq; r>etaʼm ch>e man kʼo ta u>choqʼabʼ we ki>chomabʼal riʼ.
Rajawxik kpaqʼ ronojel ri cheʼ.	Rajawxik k>paqʼ r>onojel ri cheʼ.
rumal rech, che ri ix kʼo ri iweyeʼbʼal chilaʼ chikaj. E chrech we eyeʼbʼal riʼ, ri ix xixtijoxik rumal ri utzij ri saqalaj tzij, che are ri Utzalaj Tzij,	r>umal rech, ch>e ri ix kʼo ri iw>eyeʼbʼal chilaʼ chikaj. E ch>r>ech we eyeʼbʼal riʼ, ri ix x>ix>tijo>x>ik r>umal ri u>tzij ri saqalaj tzij, ch>e are ri Utzalaj Tzij,
ri kʼax).	ri kʼax).
Ri Mariʼy oxibʼ ikʼ kkanaj rukʼ ri areʼ, kʼatekʼuriʼ ktzalej pa ri rachoch.	Ri Mariʼy oxibʼ ikʼ k>kanaj r>ukʼ ri areʼ, kʼatekʼuriʼ k>tzalej pa ri r>achoch.
Kujel ubʼi pa jun kukubʼ rech ri Troʼada, e kujbʼe pa ri Samotrasiʼa, e pa ri jun qʼij chik kujbʼe pa ri Neʼapolis,	K>uj>el u>bʼi pa jun kukubʼ rech ri Troʼada, e k>uj>bʼe pa ri Samotrasiʼa, e pa ri jun qʼij chik k>uj>bʼe pa ri Neʼapolis,
Xnaʼtaj waʼim chwe	X>naʼtaj waʼ>im ch>w>e
We kʼo ri Uxlabʼxel iwukʼ ri ix, ri ix, man ix kʼo ta riʼ chuxeʼ ri pixabʼ.	We kʼo ri Uxlabʼxel iw>ukʼ ri ix, ri ix, man ix kʼo ta riʼ ch>u>xeʼ ri pixabʼ.
wi.	wi.
tinamit?.	tinamit?.
Retaʼm uwach jachin xloqʼow ri pas.	R>etaʼm u>wach jachin x>loqʼow ri pas.
Na xwaj taj xinbʼij	Na x>w>a>j taj x>in>bʼi>j
Xinpaj ri nutriko.	X>in>paj ri nu>triko.
Xinta chi katulik	X>in>ta chi k>at>ul>ik
Na xwaj taj xinchʼawik	Na x>w>aj taj x>in>chʼaw>ik
Kinwaʼik rech na kinyowaj taj	K>in>waʼ>ik r>ech na k>in>yowaj taj
Jawi xsachon wi kan uyaʼik le pwaq che	Jawi x>sachon wi kan u>yaʼ>ik le pwaq ch>e
Ri qatinamit laj chech unimal rulewal.	Ri qa>tinamit laj ch>ech u>nimal r>ulewal.
«Ri ix, itom che kbʼixik: Matmakunik rukʼ ixoq achi.	«Ri ix, i>tom ch>e k>bʼixik: M>at>makun>ik r>ukʼ ixoq achi.
Kwaʼlaj ri polow rumal rech che kajumumik jun nimalaj kyaqiqʼ.	K>waʼlaj ri polow r>umal rech ch>e ka>jumum>ik jun nimalaj kyaqiqʼ.
Kʼatekʼuriʼ aretaq chiʼ kkʼiy na ri itzel, sibʼalaj ewinaq riʼ kjorobʼik ri loqʼoqʼebʼal kikʼuʼx.	Kʼatekʼuriʼ aretaq chiʼ k>kʼiy na ri itzel, sibʼalaj e>winaq riʼ k>jorobʼ>ik ri loqʼoqʼebʼal ki>kʼuʼx.
E kʼo pa Jerusalem, enikʼaj etyoxlaj taq winaq che epetinaq chi pa ronojel tinimit che kʼo chuxeʼ ri kaj.	E kʼo pa Jerusalem, e>nikʼaj e>tyoxlaj taq winaq ch>e e>petinaq chi pa r>onojel tinimit ch>e kʼo ch>u>xeʼ ri kaj.
Kawinaq wajxaqibʼ.	Kawinaq wajxaqibʼ.
Bolivia (2002)	Bolivia (2002)
Nojim katwaʼik.	Nojim k>at>waʼ>ik.
winaq.	winaq.
che pa ri areʼ kʼo wi ri qakolotajem e ri sachibʼal qamak.	ch>e pa ri areʼ kʼo wi ri qa>kolotajem e ri sachibʼal qa>mak.
ri winaq chi rajawixik chi ke.	ri winaq chi rajawixik chi k>e.
Chsikʼa ri muchuʼl.	Ch>sikʼ>a ri muchuʼl.
Maʼtam xatpe che ri waʼim.	Maʼtam x>at>pe ch>e ri waʼim.
E kʼi ri ixoqibʼ e kʼo pa ri malkaʼnil.	E kʼi ri ixoq>ibʼ e kʼo pa ri malkaʼnil.
Xqata chi xatulik	X>qa>ta chi x>at>ul>ik
Xqaxiʼj qibʼ xqachapo	X>qa>xiʼj q>ibʼ x>qa>chap>o
Xinbʼisonik taq na xatpet taj	X>in>bʼison>ik taq na x>at>pet taj
Xinta jachin xulik	X>in>ta jachin x>ul>ik
konojel ri winaq.	k>onojel ri winaq.
Kʼatekʼuriʼ, chilaʼ riʼ, ekʼi kekojon chrech ri areʼ.	Kʼatekʼuriʼ, chilaʼ riʼ, ekʼi k>e>kojon ch>r>ech ri areʼ.
chiwech iwonojel ri ix, ri ix loqʼalaj taq rech ri Dyos pa ri Roma, chiwech ri ix, che ix tyoxlaj taq winaq rumal rech che xixsikʼixik; chiwech bʼaʼ ri ix ri nimalaj ubʼantajik usipanik ri Dyos e ri nimalaj utzil, rumal ri Dyos ri Qatatxel e rumal ri Ajawxel Jesus Kristo.	ch>iw>ech iw>onojel ri ix, ri ix loqʼalaj taq rech ri Dyos pa ri Roma, ch>iw>ech ri ix, ch>e ix tyoxlaj taq winaq r>umal rech ch>e x>ix>sikʼix>ik; ch>iw>ech bʼaʼ ri ix ri nimalaj u>bʼantajik u>sipanik ri Dyos e ri nimalaj utzil, r>umal ri Dyos ri Qa>tatxel e r>umal ri Ajawxel Jesus Kristo.
Chu chu ri par.	Chu chu ri par.
Xqatijo	X>qa>tij>o
«Ri tijoxel, man are ta nim chuwach ri rajtij, e ri pataninel man are ta nim chuwach ri rajaw.	«Ri tijoxel, man are ta nim ch>u>wach ri r>ajtij, e ri pataninel man are ta nim ch>u>wach ri r>ajaw.
ri kʼo ri utzij qʼatbʼaltzij chech, xuqujeʼ jawi ma kʼo ta chi kʼax kabʼanik.	ri kʼo ri u>tzij qʼatbʼaltzij ch>ech, xuqujeʼ jawi ma kʼo ta chi kʼax ka>bʼan>ik.
Rumal kʼu waʼ weriʼ, we jun ulew riʼ kbʼix chrech: «rulew ukikʼel winaq», xoqujeʼ chi kbʼix na kamik riʼ.	R>umal kʼu waʼ weriʼ, we jun ulew riʼ k>bʼix ch>r>ech: «r>ulew u>kikʼel winaq», xoqujeʼ chi k>bʼix na kamik riʼ.
Kʼatekʼut, we yawabʼ ri awoqʼoch, ronojel riʼ ri abʼaqil kʼo pa qʼequʼmal. We qʼequʼm ri chäj kʼo awukʼ, ¡sibʼalaj jun qʼequʼm riʼ kʼolik!	Kʼatekʼut, we yawabʼ ri a>woqʼoch, r>onojel riʼ ri a>bʼaqil kʼo pa qʼequʼmal. We qʼequʼm ri chäj kʼo aw>ukʼ, ¡sibʼalaj jun qʼequʼm riʼ kʼol>ik!
Aretaq chiʼ kqʼax ri nimaqʼij, ketzalij uloq. Ri alaj Jesus kkanaj kan pa ri Jerusalem, kʼatekʼuriʼ, ri unan utat man ketaʼm taj.	Aretaq chiʼ k>qʼax ri nimaqʼij, k>e>tzalij uloq. Ri alaj Jesus k>kanaj kan pa ri Jerusalem, kʼatekʼuriʼ, ri u>nan u>tat man k>etaʼm taj.
Pa Tujal kkʼiy ri jeʼlik qʼinom.	Pa Tujal k>kʼiy ri jeʼl>ik qʼinom.
Kʼatekʼuriʼ, ixloqʼalaj taq achalaxik, ri ix ix nukiʼkotemal, ri ix ix utojbʼalil nuchak; chkʼojiʼ bʼaʼ ichuqʼabʼ pa ri Ajawxel, ixloqʼalaj taq achalaxik.	Kʼatekʼuriʼ, ix>loqʼalaj taq achalaxik, ri ix ix nu>kiʼkotemal, ri ix ix u>tojbʼalil nu>chak; ch>kʼojiʼ bʼaʼ i>chuqʼabʼ pa ri Ajawxel, ix>loqʼalaj taq achalaxik.
Rumal rech xopan ri Nimalaj Uqʼij ri royowal e ¿jachin kkowin riʼ che kkanaj kanoq chuwach?	R>umal rech x>opan ri Nimalaj U>qʼij ri r>oyowal e ¿jachin k>kowin riʼ ch>e k>kanaj kan>oq ch>u>wach?
ri ukojik riʼ.	ri u>kojik riʼ.
kipam.	ki>pam.
Xoqujeʼ ekʼo bʼaqilal rech ri kaj e ekʼo bʼaqilal rech ri uwachulew, kʼatekʼut jun riʼ ri kiqʼijil ri ebʼaqilal rech ri kaj e jun chi riʼ ri kiqʼijil ri bʼaqilal rech ri uwachulew.	Xoqujeʼ ekʼo bʼaqilal rech ri kaj e ekʼo bʼaqilal rech ri uwachulew, kʼatekʼut jun riʼ ri ki>qʼijil ri e>bʼaqilal rech ri kaj e jun chi riʼ ri ki>qʼijil ri bʼaqilal rech ri uwachulew.
Xkʼotochin chi kiwach chi kojalwoʼqa kukʼ	X>kʼotochin chi ki>wach chi k>oj>al>woʼ>qa k>ukʼ
Xojkitʼuyubʼaʼ rech kixqatatabʼej	X>oj>ki>tʼuy>ubʼaʼ r>ech k>ix>qa>tatabʼe>j
wa qatinimit Iximulew.	wa qa>tinimit Iximulew.
Xa jekʼuriʼ, konojel riʼ ketzayixik na rukʼ ri qʼaqʼ.	Xa jekʼuriʼ, k>onojel riʼ k>e>tzayi>x>ik na r>ukʼ ri qʼaqʼ.
Jeʼlik, we akej.	Jeʼl>ik, we a>kej.
Säq rij ri nukej.	Säq r>ij ri nu>kej.
